2022-07-08 13:42:31,635 INFO    Thread-11 :4580 [dir_watcher.py:_on_file_modified():269] file/dir modified: C:\Users\julio\Downloads\trabalho 2(mlops)\Example_01\wandb\run-20220708_134158-2q6lcpx6\files\config.yaml
2022-07-08 13:42:32,079 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 13:42:32,079 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 13:42:32,081 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: pause
2022-07-08 13:42:32,081 INFO    HandlerThread:4580 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 13:42:32,788 INFO    SenderThread:4580 [sender.py:send_request_log_artifact():1006] logged artifact source-2q6lcpx6 - {'id': 'QXJ0aWZhY3Q6MTU0NzQxMjUy', 'digest': 'c4e796c5e12c55e82752e1e7cef5f42f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-2q6lcpx6', 'alias': 'latest'}, {'artifactCollectionName': 'source-2q6lcpx6', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzODgxOTcw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0NzQxMjUy', 'versionIndex': 1}}, 'version': 'v1'}
2022-07-08 13:42:32,789 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:42:34,791 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:42:34,792 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:42:50,137 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:42:50,137 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:43:05,498 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:43:05,498 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:43:20,838 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:43:20,839 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:43:36,176 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:43:36,177 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:43:51,546 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:43:51,547 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:44:06,894 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:44:06,895 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:44:21,046 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: resume
2022-07-08 13:44:21,046 INFO    HandlerThread:4580 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 13:44:22,204 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:44:22,204 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:44:37,829 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:44:37,831 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:44:52,772 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:44:53,230 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:44:53,231 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:45:08,533 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:45:08,534 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:45:23,900 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:45:23,901 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:45:27,438 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:45:39,265 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:45:39,266 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:45:54,638 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:45:54,638 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:46:01,405 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:46:10,097 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:46:10,097 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:46:25,526 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:46:25,526 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:46:35,431 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:46:40,925 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:46:40,925 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:46:56,300 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:46:56,300 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:47:08,956 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:47:11,854 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:47:11,854 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:47:27,213 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:47:27,213 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:47:42,489 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:47:42,544 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:47:42,545 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:47:57,865 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:47:57,865 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:48:13,207 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:48:13,208 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:48:16,095 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:48:28,557 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:48:28,558 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:48:43,891 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:48:43,891 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:48:49,779 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:48:59,208 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:48:59,208 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:49:14,627 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:49:14,627 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:49:23,374 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:49:30,200 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:49:30,200 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:49:32,013 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 13:49:32,013 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 13:49:32,034 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: pause
2022-07-08 13:49:32,035 INFO    HandlerThread:4580 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 13:49:34,414 INFO    Thread-26 :4580 [upload_job.py:push():90] Uploaded file C:\Users\julio\.cache\wandb\artifacts\obj\md5\d4\8ea3537bde5e722c53b4e5d1eb9bb1
