2022-07-08 19:26:25,046 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'digest': '55fba9e1b0cd53de7161d6ae0f5de676', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-1bmt7as6', 'alias': 'latest'}, {'artifactCollectionName': 'source-1bmt7as6', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'versionIndex': 0}}, 'version': 'v0'}
2022-07-08 19:26:25,046 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:26:31,701 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:26:31,702 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:26:43,422 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:26:43,422 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:26:44,037 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:26:44,038 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 19:26:44,045 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:26:44,046 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:26:44,630 INFO    Thread-11 :980 [dir_watcher.py:_on_file_modified():269] file/dir modified: C:\Users\julio\Downloads\trabalho 2(mlops)\Example_01\wandb\run-20220708_192611-1bmt7as6\files\config.yaml
2022-07-08 19:26:44,739 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'digest': '55fba9e1b0cd53de7161d6ae0f5de676', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-1bmt7as6', 'alias': 'latest'}, {'artifactCollectionName': 'source-1bmt7as6', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'versionIndex': 0}}, 'version': 'v0'}
2022-07-08 19:26:44,740 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:26:45,668 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:26:45,668 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:26:46,326 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:26:46,327 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 19:26:46,334 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:26:46,334 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:26:46,640 INFO    Thread-11 :980 [dir_watcher.py:_on_file_modified():269] file/dir modified: C:\Users\julio\Downloads\trabalho 2(mlops)\Example_01\wandb\run-20220708_192611-1bmt7as6\files\output.log
2022-07-08 19:26:46,961 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'digest': '55fba9e1b0cd53de7161d6ae0f5de676', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-1bmt7as6', 'alias': 'latest'}, {'artifactCollectionName': 'source-1bmt7as6', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'versionIndex': 0}}, 'version': 'v0'}
2022-07-08 19:26:46,962 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:26:47,059 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:26:47,060 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:26:47,238 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:26:47,238 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:26:47,933 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:26:47,933 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 19:26:47,936 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:26:47,936 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:26:48,622 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'digest': '55fba9e1b0cd53de7161d6ae0f5de676', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-1bmt7as6', 'alias': 'latest'}, {'artifactCollectionName': 'source-1bmt7as6', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'versionIndex': 0}}, 'version': 'v0'}
2022-07-08 19:26:48,622 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:26:50,100 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:26:50,100 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:27:02,574 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:27:02,574 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:27:18,169 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:27:18,170 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:27:21,504 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:27:33,554 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:27:33,554 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:27:48,890 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:27:48,890 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:27:55,115 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:28:04,401 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:28:04,401 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:28:19,716 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:28:19,716 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:28:28,618 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:28:35,242 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:28:35,242 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:28:50,586 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:28:50,587 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:29:02,278 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:29:06,062 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:29:06,062 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:29:21,398 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:29:21,398 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:29:35,989 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:29:36,721 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:29:36,722 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:29:52,044 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:29:52,045 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:30:07,412 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:30:07,412 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:30:09,585 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:30:22,725 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:30:22,725 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:30:38,057 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:30:38,057 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:30:43,071 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:30:53,388 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:30:53,388 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:31:08,719 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:31:08,720 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:31:16,678 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
